_id,location,language,nationality,age,sex,hearing_impairments,personality_trusting,personality_artistic,personality_imagination,personality_reserved,personality_outgoing,personality_lazy,personality_stress,personality_nervous,personality_fault,personality_thorough,musical_expertise,concentration,critical_reaction,control_power,control_like_dislike,control_tension,control_engagement,control_activity,control_positivity,control_familiarity,song_power,song_like_dislike,song_tension,song_engagement,song_activity,song_positivity,song_familiarity,musical_background,visual_impairments,song_inspired,song_wonder,song_spirituality,song_thrills,song_chills,song_tenderness,song_nostalgia,song_goosebumps,song_overwhelmed,song_shivers,song_chillsshiversthrills,song_transcendence,song_sadness,song_joyfulactivation,song_peacefulness,song,musicpref_rock,musicpref_traditional_irish,musicpref_hip_hop,musicpref_jazz,musicpref_pop,musicpref_hiphop,musicpref_world,musicpref_none,musicpref_classical,musicpref_folk,musicpref_dance
570eb77283a73509d0e03727,taipei_city,en,taiwanese,30.0,female,False,2.0,1.0,5.0,4.0,5.0,5.0,4.0,5.0,4.0,2.0,2.0,2.0,False,2.0,3.0,2.0,4.0,3.0,2.0,-1.0,5.0,3.0,4.0,1.0,4.0,3.0,3.0,,,,,,,,,,,,,,,,,,raining_blood,0,0,0,0,1,0,0,0.0,0,0,0
570eb7be83a73509d0e04ed2,taipei_city,en,taiwanese,20.0,female,False,4.0,2.0,5.0,1.0,4.0,5.0,4.0,4.0,5.0,2.0,2.0,5.0,False,4.0,3.0,3.0,3.0,2.0,4.0,-1.0,4.0,2.0,5.0,3.0,4.0,2.0,1.0,,,,,,,,,,,,,,,,,,raining_blood,1,0,0,0,1,1,0,0.0,1,0,0
570eb73e83a73509d0e025e6,taipei_city,en,british,44.0,female,False,4.0,1.0,5.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,3.0,5.0,False,4.0,5.0,5.0,5.0,2.0,4.0,-1.0,5.0,4.0,5.0,5.0,5.0,4.0,3.0,,,,,,,,,,,,,,,,,,raining_blood,1,0,0,0,1,0,1,0.0,1,1,0
570eb77183a73509d0e0371b,taipei_city,zh_TW,taiwanese,18.0,male,False,4.0,1.0,4.0,4.0,3.0,4.0,3.0,3.0,5.0,2.0,3.0,5.0,False,3.0,3.0,5.0,4.0,2.0,4.0,-1.0,5.0,1.0,3.0,4.0,2.0,3.0,4.0,,,,,,,,,,,,,,,,,,raining_blood,0,0,0,0,1,0,0,0.0,1,0,1
570eb7b283a73509d0e04b11,taipei_city,en,taiwanese,19.0,male,False,3.0,1.0,5.0,3.0,3.0,2.0,3.0,3.0,4.0,4.0,5.0,4.0,False,3.0,3.0,3.0,4.0,3.0,3.0,-1.0,2.0,4.0,4.0,5.0,4.0,4.0,4.0,,,,,,,,,,,,,,,,,,raining_blood,1,0,0,1,1,1,0,0.0,1,0,1
570eb75e83a73509d0e03088,taipei_city,en,taiwanese,9.0,male,False,3.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,2.0,1.0,2.0,5.0,False,2.0,2.0,5.0,2.0,2.0,4.0,-1.0,4.0,4.0,3.0,5.0,5.0,4.0,1.0,,,,,,,,,,,,,,,,,,raining_blood,0,0,0,0,0,0,0,0.0,1,0,0
570eb78783a73509d0e03dc8,taipei_city,en,taiwanese,17.0,female,True,5.0,1.0,4.0,2.0,4.0,5.0,2.0,4.0,4.0,3.0,3.0,4.0,False,4.0,4.0,4.0,4.0,3.0,4.0,-1.0,4.0,4.0,4.0,4.0,5.0,4.0,1.0,,,,,,,,,,,,,,,,,,raining_blood,0,0,0,0,1,0,0,0.0,0,0,0
570eb77583a73509d0e0382e,taipei_city,zh_TW,taiwanese,6.0,male,False,4.0,2.0,4.0,2.0,4.0,2.0,4.0,3.0,4.0,4.0,4.0,2.0,False,2.0,2.0,2.0,2.0,2.0,3.0,-1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,,,,,,,,,,,,,,,,,,raining_blood,0,0,0,0,1,0,0,0.0,0,0,0
570eb72583a73509d0e01db1,taipei_city,en,taiwanese,11.0,female,False,3.0,1.0,5.0,3.0,5.0,1.0,5.0,1.0,1.0,1.0,4.0,5.0,False,1.0,1.0,1.0,5.0,1.0,1.0,-1.0,5.0,5.0,1.0,5.0,5.0,5.0,5.0,,,,,,,,,,,,,,,,,,raining_blood,0,0,0,0,1,0,0,0.0,1,0,1
570eb78883a73509d0e03e34,taipei_city,en,chinese,33.0,male,False,2.0,4.0,2.0,2.0,5.0,1.0,1.0,4.0,5.0,4.0,1.0,3.0,False,5.0,5.0,3.0,4.0,3.0,5.0,-1.0,5.0,4.0,3.0,5.0,5.0,5.0,3.0,,,,,,,,,,,,,,,,,,raining_blood,0,0,0,0,1,0,0,0.0,0,0,0
570eb77983a73509d0e039af,taipei_city,en,taiwanese,10.0,male,False,4.0,2.0,3.0,2.0,3.0,4.0,2.0,4.0,2.0,3.0,4.0,5.0,False,4.0,5.0,4.0,4.0,3.0,4.0,-1.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,,,,,,,,,,,,,,,,,,raining_blood,0,0,0,0,1,0,0,0.0,0,0,0
570eb78683a73509d0e03d9e,taipei_city,en,taiwanese,31.0,female,False,2.0,1.0,2.0,2.0,2.0,5.0,4.0,4.0,4.0,2.0,2.0,3.0,False,2.0,4.0,5.0,3.0,3.0,4.0,-1.0,2.0,4.0,4.0,3.0,5.0,4.0,1.0,,,,,,,,,,,,,,,,,,raining_blood,1,0,0,1,1,1,0,0.0,1,0,0
570eb79483a73509d0e041b5,taipei_city,zh_TW,taiwanese,11.0,female,False,4.0,1.0,5.0,1.0,5.0,3.0,5.0,2.0,5.0,5.0,3.0,5.0,False,4.0,5.0,5.0,5.0,5.0,5.0,-1.0,5.0,4.0,5.0,5.0,5.0,4.0,1.0,,,,,,,,,,,,,,,,,,raining_blood,0,0,0,0,1,0,1,0.0,0,0,1
570eb72d83a73509d0e02028,taipei_city,en,taiwanese,21.0,male,False,2.0,3.0,2.0,3.0,2.0,4.0,1.0,5.0,2.0,2.0,2.0,2.0,False,3.0,2.0,2.0,1.0,3.0,3.0,-1.0,3.0,3.0,2.0,3.0,3.0,3.0,1.0,,,,,,,,,,,,,,,,,,raining_blood,0,0,0,0,0,0,0,0.0,1,0,0
570eb72083a73509d0e01bfd,taipei_city,en,taiwanese,12.0,male,False,5.0,3.0,5.0,3.0,5.0,4.0,2.0,4.0,4.0,3.0,3.0,5.0,False,3.0,4.0,4.0,3.0,2.0,4.0,-1.0,5.0,5.0,5.0,5.0,5.0,4.0,1.0,,,,,,,,,,,,,,,,,,raining_blood,0,0,0,0,0,0,0,0.0,0,0,0
570eb77b83a73509d0e03a1a,taipei_city,en,taiwanese,17.0,female,False,4.0,1.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,2.0,4.0,4.0,False,2.0,4.0,4.0,4.0,3.0,4.0,-1.0,3.0,3.0,3.0,4.0,3.0,3.0,1.0,,,,,,,,,,,,,,,,,,raining_blood,0,0,0,0,0,0,0,0.0,1,0,0
570eb75f83a73509d0e0313f,taipei_city,en,taiwanese,35.0,male,False,5.0,1.0,5.0,1.0,5.0,1.0,5.0,1.0,1.0,5.0,2.0,5.0,False,5.0,1.0,5.0,1.0,3.0,3.0,-1.0,1.0,5.0,5.0,5.0,5.0,5.0,1.0,,,,,,,,,,,,,,,,,,raining_blood,1,0,0,0,0,0,0,0.0,0,0,0
570eb77183a73509d0e036f4,taipei_city,zh_TW,taiwanese,15.0,female,False,5.0,1.0,5.0,3.0,5.0,2.0,2.0,4.0,4.0,4.0,3.0,3.0,False,3.0,3.0,3.0,1.0,1.0,3.0,-1.0,3.0,3.0,3.0,4.0,3.0,4.0,3.0,,,,,,,,,,,,,,,,,,raining_blood,0,0,0,0,1,0,0,0.0,0,0,0
570eb77683a73509d0e038a7,taipei_city,en,taiwanese,35.0,female,False,3.0,2.0,3.0,4.0,3.0,3.0,3.0,4.0,4.0,3.0,3.0,3.0,False,4.0,2.0,3.0,3.0,2.0,3.0,-1.0,3.0,3.0,3.0,2.0,3.0,2.0,1.0,,,,,,,,,,,,,,,,,,raining_blood,1,0,0,0,0,0,0,0.0,1,0,0
570eb73483a73509d0e0227b,taipei_city,en,taiwanese,10.0,female,False,4.0,1.0,5.0,1.0,5.0,5.0,4.0,1.0,4.0,5.0,3.0,3.0,False,3.0,4.0,5.0,5.0,5.0,5.0,-1.0,5.0,3.0,5.0,4.0,3.0,4.0,3.0,,,,,,,,,,,,,,,,,,raining_blood,0,0,0,0,1,0,0,0.0,0,0,0
570eb71f83a73509d0e01be0,taipei_city,zh_TW,taiwanese,13.0,female,False,2.0,1.0,4.0,2.0,3.0,3.0,3.0,2.0,3.0,4.0,3.0,4.0,False,4.0,2.0,3.0,3.0,3.0,3.0,-1.0,4.0,3.0,2.0,5.0,5.0,2.0,1.0,,,,,,,,,,,,,,,,,,raining_blood,0,0,0,0,1,0,0,0.0,0,0,0
570eb75c83a73509d0e02fed,taipei_city,en,taiwanese,13.0,female,False,4.0,2.0,3.0,3.0,3.0,5.0,4.0,4.0,4.0,2.0,2.0,4.0,False,4.0,4.0,4.0,2.0,2.0,4.0,-1.0,4.0,4.0,3.0,5.0,5.0,2.0,3.0,,,,,,,,,,,,,,,,,,raining_blood,0,0,0,0,1,0,0,0.0,0,0,0
570eb79783a73509d0e042e0,taipei_city,en,taiwanese,13.0,female,False,4.0,5.0,4.0,2.0,3.0,4.0,3.0,3.0,3.0,2.0,3.0,4.0,False,2.0,3.0,4.0,2.0,2.0,3.0,-1.0,5.0,1.0,2.0,1.0,4.0,2.0,2.0,,,,,,,,,,,,,,,,,,raining_blood,0,0,0,0,0,0,0,0.0,1,0,0
570eb75183a73509d0e02c16,taipei_city,en,taiwanese,20.0,female,False,2.0,1.0,3.0,5.0,2.0,5.0,3.0,4.0,4.0,2.0,5.0,4.0,False,2.0,4.0,4.0,3.0,3.0,3.0,-1.0,3.0,4.0,2.0,5.0,5.0,4.0,1.0,,,,,,,,,,,,,,,,,,raining_blood,0,0,0,0,1,0,0,0.0,1,1,0
570eb77e83a73509d0e03b36,taipei_city,en,taiwanese,22.0,male,False,5.0,1.0,5.0,2.0,2.0,4.0,4.0,2.0,3.0,4.0,2.0,4.0,False,4.0,3.0,4.0,3.0,3.0,4.0,-1.0,4.0,3.0,3.0,4.0,4.0,3.0,2.0,,,,,,,,,,,,,,,,,,raining_blood,0,0,0,1,1,0,0,0.0,0,0,0
570eb71f83a73509d0e01be1,taipei_city,en,taiwanese,7.0,female,False,4.0,2.0,2.0,4.0,2.0,2.0,2.0,4.0,2.0,4.0,3.0,3.0,False,3.0,5.0,2.0,5.0,1.0,2.0,-1.0,3.0,1.0,5.0,2.0,4.0,4.0,4.0,,,,,,,,,,,,,,,,,,raining_blood,0,0,0,0,0,0,0,0.0,0,0,1
570eb7a483a73509d0e046d2,taipei_city,en,taiwanese,25.0,male,False,4.0,2.0,3.0,4.0,4.0,3.0,2.0,5.0,4.0,4.0,2.0,4.0,False,4.0,4.0,4.0,4.0,2.0,4.0,-1.0,4.0,2.0,2.0,3.0,3.0,2.0,3.0,,,,,,,,,,,,,,,,,,raining_blood,0,0,0,0,1,0,0,0.0,0,0,0
570eb73183a73509d0e021a0,taipei_city,zh_TW,taiwanese,9.0,female,False,3.0,4.0,3.0,2.0,3.0,5.0,3.0,4.0,4.0,3.0,3.0,1.0,False,4.0,1.0,2.0,1.0,3.0,2.0,-1.0,4.0,1.0,1.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,raining_blood,0,0,0,0,1,0,0,0.0,0,0,0
570eb74d83a73509d0e02aa7,taipei_city,en,taiwanese,14.0,female,False,4.0,3.0,2.0,1.0,4.0,5.0,4.0,1.0,5.0,2.0,3.0,5.0,False,2.0,1.0,2.0,2.0,2.0,2.0,-1.0,3.0,3.0,2.0,3.0,3.0,3.0,2.0,,,,,,,,,,,,,,,,,,raining_blood,0,0,0,0,1,0,0,0.0,0,0,0
570eb73083a73509d0e02158,taipei_city,en,taiwanese,19.0,female,False,2.0,3.0,5.0,3.0,5.0,4.0,2.0,5.0,4.0,2.0,3.0,2.0,False,3.0,4.0,2.0,1.0,2.0,3.0,-1.0,3.0,4.0,4.0,4.0,4.0,5.0,4.0,,,,,,,,,,,,,,,,,,raining_blood,1,0,0,0,0,0,0,0.0,0,0,1
570eb7c083a73509d0e04f6e,taipei_city,en,taiwanese,25.0,female,False,4.0,1.0,5.0,3.0,3.0,4.0,1.0,5.0,4.0,2.0,3.0,3.0,False,3.0,3.0,4.0,4.0,3.0,4.0,-1.0,4.0,2.0,2.0,4.0,4.0,1.0,1.0,,,,,,,,,,,,,,,,,,raining_blood,1,0,0,1,1,0,0,0.0,1,0,0
570eb77283a73509d0e03724,taipei_city,en,taiwanese,44.0,female,False,3.0,2.0,4.0,5.0,2.0,4.0,4.0,5.0,2.0,3.0,4.0,3.0,False,3.0,4.0,2.0,2.0,2.0,5.0,-1.0,4.0,2.0,3.0,4.0,4.0,2.0,1.0,,,,,,,,,,,,,,,,,,raining_blood,0,0,0,1,1,0,0,0.0,1,0,0
570eb75e83a73509d0e0309a,taipei_city,en,taiwanese,34.0,male,False,4.0,4.0,2.0,3.0,2.0,4.0,3.0,4.0,2.0,3.0,2.0,4.0,False,4.0,3.0,3.0,2.0,3.0,4.0,-1.0,4.0,5.0,4.0,5.0,3.0,4.0,1.0,,,,,,,,,,,,,,,,,,raining_blood,0,0,0,0,1,0,0,0.0,0,0,0
570eb73283a73509d0e021ed,taipei_city,en,taiwanese,10.0,male,False,4.0,2.0,2.0,3.0,2.0,4.0,2.0,2.0,3.0,2.0,4.0,3.0,False,4.0,3.0,5.0,4.0,4.0,5.0,-1.0,4.0,3.0,2.0,2.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,raining_blood,0,0,0,0,1,0,0,0.0,0,0,0
570eb7a183a73509d0e045b3,taipei_city,en,taiwanese,12.0,female,False,4.0,2.0,3.0,3.0,5.0,2.0,3.0,4.0,2.0,3.0,3.0,4.0,False,3.0,2.0,3.0,3.0,3.0,2.0,-1.0,2.0,4.0,3.0,4.0,4.0,3.0,2.0,,,,,,,,,,,,,,,,,,raining_blood,0,0,0,0,1,0,1,0.0,1,0,0
570eb72f83a73509d0e0210d,taipei_city,en,taiwanese,40.0,female,False,5.0,2.0,3.0,2.0,4.0,2.0,4.0,3.0,4.0,4.0,3.0,3.0,False,3.0,4.0,4.0,4.0,3.0,4.0,-1.0,2.0,2.0,2.0,3.0,4.0,2.0,1.0,,,,,,,,,,,,,,,,,,raining_blood,0,0,0,0,0,0,0,0.0,0,0,0
570eb7b583a73509d0e04bcf,taipei_city,en,taiwanese,38.0,male,False,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,False,3.0,3.0,3.0,1.0,2.0,2.0,-1.0,3.0,3.0,2.0,4.0,4.0,4.0,2.0,,,,,,,,,,,,,,,,,,raining_blood,0,0,0,0,1,0,0,0.0,0,0,0
570eb73083a73509d0e02126,taipei_city,en,taiwanese,15.0,female,False,5.0,1.0,4.0,1.0,3.0,5.0,5.0,1.0,2.0,3.0,3.0,4.0,False,1.0,5.0,5.0,5.0,3.0,4.0,-1.0,2.0,1.0,5.0,4.0,5.0,5.0,1.0,,,,,,,,,,,,,,,,,,raining_blood,0,0,0,0,0,0,0,0.0,1,0,0
570eb77583a73509d0e03840,taipei_city,en,taiwanese,15.0,female,False,5.0,2.0,5.0,5.0,2.0,3.0,4.0,5.0,2.0,3.0,3.0,5.0,False,3.0,3.0,3.0,2.0,3.0,3.0,-1.0,5.0,1.0,1.0,3.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,raining_blood,0,0,0,0,1,0,0,0.0,0,0,0
570eb77083a73509d0e036af,taipei_city,en,taiwanese,14.0,female,False,2.0,1.0,5.0,3.0,4.0,4.0,3.0,4.0,5.0,2.0,3.0,4.0,False,1.0,4.0,3.0,3.0,4.0,4.0,-1.0,4.0,5.0,2.0,4.0,5.0,3.0,4.0,,,,,,,,,,,,,,,,,,raining_blood,1,0,0,0,1,0,0,0.0,1,0,1
570eb72283a73509d0e01cd5,taipei_city,en,taiwanese,15.0,female,False,3.0,2.0,4.0,3.0,3.0,3.0,2.0,4.0,3.0,3.0,3.0,3.0,False,4.0,3.0,3.0,3.0,3.0,3.0,-1.0,4.0,3.0,4.0,4.0,5.0,4.0,2.0,,,,,,,,,,,,,,,,,,raining_blood,0,0,0,0,1,0,0,0.0,0,0,0
570eb74b83a73509d0e02a20,taipei_city,en,taiwanese,39.0,male,False,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,3.0,False,3.0,3.0,2.0,3.0,3.0,3.0,-1.0,2.0,2.0,2.0,4.0,3.0,2.0,1.0,,,,,,,,,,,,,,,,,,raining_blood,0,0,0,1,1,0,0,0.0,0,0,0
570eb79f83a73509d0e0455c,taipei_city,en,taiwanese,22.0,female,False,4.0,1.0,5.0,4.0,3.0,3.0,2.0,5.0,3.0,2.0,1.0,4.0,False,2.0,1.0,2.0,4.0,2.0,3.0,-1.0,2.0,2.0,3.0,4.0,4.0,3.0,1.0,,,,,,,,,,,,,,,,,,raining_blood,0,0,0,1,0,0,0,0.0,0,1,0
570eb74283a73509d0e02734,taipei_city,en,taiwanese,9.0,female,False,3.0,3.0,3.0,1.0,3.0,5.0,5.0,3.0,1.0,3.0,1.0,1.0,False,3.0,1.0,5.0,2.0,1.0,3.0,-1.0,4.0,1.0,5.0,3.0,2.0,3.0,1.0,,,,,,,,,,,,,,,,,,raining_blood,0,0,0,0,1,0,0,0.0,0,0,0
570eb73a83a73509d0e02488,taipei_city,en,taiwanese,12.0,female,False,5.0,3.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,False,3.0,4.0,4.0,4.0,3.0,4.0,-1.0,4.0,2.0,3.0,4.0,5.0,2.0,1.0,,,,,,,,,,,,,,,,,,raining_blood,0,0,0,0,1,0,0,0.0,0,0,0
570eb77a83a73509d0e039ff,taichung_city,zh_TW,taiwanese,43.0,male,False,2.0,2.0,2.0,4.0,2.0,4.0,2.0,2.0,4.0,4.0,2.0,4.0,False,2.0,1.0,2.0,2.0,2.0,2.0,-1.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,,,,,,,,,,,,,,,,,raining_blood,1,0,0,0,0,0,0,0.0,1,0,0
570eb77683a73509d0e0389b,taichung_city,en,taiwanese,24.0,male,False,4.0,2.0,3.0,4.0,3.0,3.0,3.0,3.0,2.0,4.0,3.0,3.0,False,4.0,3.0,3.0,2.0,1.0,2.0,-1.0,3.0,1.0,2.0,2.0,3.0,1.0,1.0,,,,,,,,,,,,,,,,,,raining_blood,0,0,0,0,1,0,1,0.0,1,1,0
570eb7ad83a73509d0e04953,taichung_city,zh_TW,taiwanese,20.0,male,False,4.0,5.0,2.0,3.0,4.0,4.0,3.0,3.0,1.0,3.0,1.0,3.0,False,3.0,1.0,3.0,3.0,3.0,3.0,-1.0,3.0,2.0,2.0,4.0,3.0,3.0,1.0,,,,,,,,,,,,,,,,,,raining_blood,0,0,0,0,1,0,0,0.0,0,0,0
570eb73083a73509d0e0211e,taichung_city,zh_TW,taiwanese,27.0,male,False,4.0,4.0,3.0,4.0,3.0,4.0,3.0,5.0,5.0,3.0,3.0,5.0,False,3.0,1.0,3.0,2.0,2.0,1.0,-1.0,5.0,4.0,4.0,4.0,4.0,4.0,2.0,,,,,,,,,,,,,,,,,,raining_blood,0,0,0,0,1,0,0,0.0,0,1,0
570eb73a83a73509d0e0246d,taichung_city,zh_TW,taiwanese,30.0,female,False,4.0,3.0,1.0,4.0,3.0,4.0,4.0,4.0,3.0,2.0,1.0,4.0,False,3.0,3.0,3.0,3.0,3.0,3.0,-1.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,,,,,,,,,,,,,,,,,,raining_blood,0,0,0,0,1,1,0,0.0,0,0,1
570eb78883a73509d0e03e3a,taichung_city,zh_TW,taiwanese,52.0,male,False,3.0,3.0,4.0,2.0,2.0,4.0,4.0,4.0,3.0,3.0,2.0,4.0,False,4.0,3.0,3.0,4.0,4.0,4.0,-1.0,4.0,3.0,2.0,4.0,4.0,4.0,1.0,,,,,,,,,,,,,,,,,,raining_blood,0,0,0,0,0,0,0,0.0,1,0,0
570eb79783a73509d0e0429c,taichung_city,en,taiwanese,16.0,female,False,4.0,2.0,4.0,2.0,5.0,5.0,4.0,5.0,4.0,4.0,4.0,4.0,False,5.0,2.0,4.0,4.0,1.0,2.0,-1.0,5.0,3.0,5.0,5.0,5.0,3.0,4.0,,,,,,,,,,,,,,,,,,raining_blood,0,0,0,0,1,1,0,0.0,1,0,1
570eb7b483a73509d0e04ba4,taichung_city,en,taiwanese,20.0,male,False,3.0,4.0,3.0,4.0,2.0,4.0,3.0,4.0,4.0,4.0,1.0,3.0,False,3.0,4.0,3.0,4.0,3.0,3.0,-1.0,2.0,2.0,2.0,4.0,3.0,2.0,4.0,,,,,,,,,,,,,,,,,,raining_blood,0,0,0,0,1,0,0,0.0,1,0,0
570eb76583a73509d0e032ba,taichung_city,en,taiwanese,11.0,female,False,3.0,4.0,5.0,4.0,3.0,4.0,2.0,4.0,2.0,3.0,3.0,4.0,False,3.0,5.0,5.0,4.0,2.0,3.0,-1.0,3.0,4.0,5.0,4.0,4.0,3.0,1.0,,,,,,,,,,,,,,,,,,raining_blood,0,0,0,0,1,0,0,0.0,0,0,0
570eb7b583a73509d0e04bea,taichung_city,en,taiwanese,19.0,female,False,4.0,2.0,2.0,2.0,4.0,4.0,2.0,4.0,4.0,3.0,2.0,4.0,False,4.0,2.0,4.0,2.0,4.0,2.0,-1.0,4.0,2.0,2.0,4.0,5.0,3.0,3.0,,,,,,,,,,,,,,,,,,raining_blood,0,0,0,0,1,0,0,0.0,0,0,0
570eb79e83a73509d0e044e7,taichung_city,en,taiwanese,16.0,male,False,4.0,1.0,5.0,4.0,2.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,False,4.0,5.0,5.0,4.0,2.0,4.0,-1.0,4.0,4.0,3.0,4.0,4.0,3.0,3.0,,,,,,,,,,,,,,,,,,raining_blood,0,0,0,0,1,0,0,0.0,1,0,0
570eb79c83a73509d0e04447,taichung_city,en,taiwanese,20.0,female,False,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,5.0,False,1.0,2.0,1.0,5.0,5.0,2.0,-1.0,1.0,5.0,2.0,5.0,5.0,5.0,3.0,,,,,,,,,,,,,,,,,,raining_blood,1,0,0,0,1,1,0,0.0,0,0,0
5410f76608ad6ee3090e3c13,dublin,,irish,19.0,female,False,,,,,,,,,,,,,False,,,,,,,,,3.0,2.0,1.0,2.0,3.0,5.0,,,4.0,2.0,1.0,3.0,1.0,1.0,3.0,1.0,4.0,1.0,,,,,,raining_blood,1,0,0,0,0,0,0,0.0,0,0,0
5410f7fc08ad6ee3090e3e52,dublin,,other,17.0,female,False,,,,,,,,,,,,,False,,,,,,,,,3.0,3.0,2.0,2.0,2.0,1.0,,,1.0,2.0,1.0,2.0,1.0,3.0,1.0,1.0,2.0,3.0,,,,,,raining_blood,0,0,0,1,1,0,1,0.0,0,0,1
5410f7fc08ad6ee3090e3e57,dublin,,irish,31.0,female,False,,,,,,,,,,,,,False,,,,,,,,,4.0,2.0,2.0,1.0,3.0,2.0,,,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,4.0,1.0,,,,,,raining_blood,1,1,0,0,1,0,0,0.0,1,0,0
5410f7fd08ad6ee3090e3e63,dublin,,other,20.0,female,False,,,,,,,,,,,,,False,,,,,,,,,4.0,1.0,5.0,4.0,3.0,1.0,,,1.0,1.0,1.0,3.0,1.0,4.0,1.0,1.0,1.0,3.0,,,,,,raining_blood,0,0,0,0,1,0,0,0.0,0,0,0
5410f9cf08ad6ee3090e4498,dublin,,irish,18.0,male,False,,,,,,,,,,,,,False,,,,,,,,,2.0,2.0,4.0,3.0,3.0,1.0,,,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,4.0,1.0,,,,,,raining_blood,1,0,1,1,1,0,1,0.0,0,0,0
5410f9cf08ad6ee3090e449c,dublin,,irish,28.0,female,False,,,,,,,,,,,,,False,,,,,,,,,3.0,3.0,2.0,2.0,2.0,4.0,,,3.0,1.0,1.0,3.0,2.0,1.0,5.0,2.0,1.0,3.0,,,,,,raining_blood,1,0,1,0,1,0,1,0.0,0,0,1
5410fb2d08ad6ee3090e49c0,dublin,,irish,20.0,female,False,,,,,,,,,,,,,False,,,,,,,,,5.0,1.0,5.0,4.0,5.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,raining_blood,0,0,1,0,1,0,0,0.0,0,0,1
5410fb2e08ad6ee3090e49cb,dublin,,other,31.0,female,False,,,,,,,,,,,,,False,,,,,,,,,5.0,2.0,4.0,3.0,4.0,3.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,raining_blood,1,0,0,1,1,0,0,0.0,1,0,0
5410fb2e08ad6ee3090e49d0,dublin,,irish,22.0,male,False,,,,,,,,,,,,,False,,,,,,,,,2.0,3.0,2.0,3.0,2.0,4.0,,,4.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,raining_blood,1,0,0,0,1,0,0,0.0,1,0,0
5410fb2f08ad6ee3090e49da,dublin,,other,42.0,female,False,,,,,,,,,,,,,False,,,,,,,,,5.0,2.0,3.0,2.0,5.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,raining_blood,1,0,0,0,1,0,0,0.0,1,0,1
5410fba008ad6ee3090e4b6f,dublin,,irish,26.0,male,False,,,,,,,,,,,,,False,,,,,,,,,4.0,3.0,4.0,3.0,3.0,4.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,raining_blood,1,0,1,0,1,0,1,0.0,0,0,0
5410fba208ad6ee3090e4b92,dublin,,irish,29.0,male,True,,,,,,,,,,,,,False,,,,,,,,,3.0,2.0,1.0,2.0,2.0,5.0,,,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,raining_blood,1,1,0,0,1,0,1,0.0,0,0,0
5410fba308ad6ee3090e4baa,dublin,,irish,43.0,female,False,,,,,,,,,,,,,False,,,,,,,,,2.0,3.0,1.0,1.0,1.0,4.0,,,5.0,1.0,1.0,5.0,5.0,1.0,1.0,1.0,5.0,1.0,,,,,,raining_blood,0,0,0,0,1,0,0,0.0,0,0,0
5410fe8808ad6ee3090e56b5,dublin,,irish,56.0,female,False,,,,,,,,,,,,,False,,,,,,,,,4.0,2.0,2.0,2.0,3.0,1.0,,,1.0,1.0,1.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,,,,,,raining_blood,1,1,0,0,1,0,0,0.0,1,0,0
5410ff1808ad6ee3090e58f7,dublin,,other,24.0,male,False,,,,,,,,,,,,,False,,,,,,,,,3.0,3.0,3.0,3.0,3.0,2.0,,,1.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,,,,,,raining_blood,1,0,0,0,1,0,0,0.0,0,0,0
5411018a08ad6ee3090e625e,dublin,,irish,16.0,male,False,,,,,,,,,,,,,False,,,,,,,,,4.0,4.0,4.0,4.0,4.0,2.0,,,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,,,,,,raining_blood,1,0,0,1,1,0,0,0.0,1,0,0
